,Source,Source duplicate client#,Client #,SQL_ClientIdSubId,Client Group,SQL_Client Group,Client Name,SQL_Client Name,Address,SQL_Address,City,SQL_City,State,SQL_State,ZipCode,SQL_ZipCode,Year End,SQL_Year End,Eng Ltr Fees if Inlcluded,SQL_Eng Ltr Fees if Inlcluded,Tax Eng Ltr Type,SQL_Tax Eng Ltr Type,States/Localities,SQL_States/Localities,Changes in States/Localities,SQL_Changes in States/Localities,AA Eng Ltr Type,SQL_AA Eng Ltr Type,AA Financial Framework (FF),SQL_AA Financial Framework (FF),AA Departure from FF?,SQL_AA Departure from FF?,AA Not Independent?,SQL_AA Not Independent?,Eng Ltr Contact,SQL_Eng Ltr Contact,Eng Ltr Contact Email,SQL_Eng Ltr Contact Email,OS Client,SQL_OS Client,CAL Contact,SQL_CAL Contact,CAL Contact Email,SQL_CAL Contact Email,CAL Contact 2,SQL_CAL Contact 2,CAL Contact Email 2,SQL_CAL Contact Email 2,Depreciation Schedule Sent w/ CAL?,SQL_Depreciation Schedule Sent w/ CAL?,"Other Comments, Changes, etc.","SQL_Other Comments, Changes, etc.",Primary,SQL_Primary,Status Client Group,Status Client Name,Status Address,Status City,Status State,Status ZipCode,Status Year End,Status Eng Ltr Fees if Inlcluded,Status Tax Eng Ltr Type,Status States/Localities,Status Changes in States/Localities,Status AA Eng Ltr Type,Status AA Financial Framework (FF),Status AA Departure from FF?,Status AA Not Independent?,Status Eng Ltr Contact,Status Eng Ltr Contact Email,Status OS Client,Status CAL Contact,Status CAL Contact Email,Status CAL Contact 2,Status CAL Contact Email 2,Status Depreciation Schedule Sent w/ CAL?,"Status Other Comments, Changes, etc.",Status Primary
500,Reffett Cory.xlsm,,9681,9681.TAX,ENGLISH,ENGLISH,"English & Wolf, LLC",ENGLISH & WOLF LLC,P.O. Box 34,"816 NW 2nd Street, P.O. Box 34",Evansville,EVANSVILLE,Indiana,IN,47701,47701,12,12,,,1065,1065,Indiana,Indiana,,,,,,,,,,,Ken English,Ken English,english46@currently.com,english@evansville.net,,,Ken English,Ken English,english46@currently.com,english@evansville.net,,,,,,,,Cory Reffett now signs this tax return only engagement.,"Reffett, Cory","Reffett, Cory",,,Address,,State,,,,,,,,,,,,Eng Ltr Contact Email,,,CAL Contact Email,,,,"Other Comments, Changes, etc.",
501,Reffett Cory.xlsm,,6920,6920.Tax,ENGLISH,ENGLISH,"English Resources, Inc.","ENGLISH RESOURCES, INC",P.O. Box 34,P.O. BOX 34,Evansville,EVANSVILLE,Indiana,IN,47701,47701,12,12,,,1120S,1120S,Indiana,Indiana,,,,,,,,,,,Ken English,Ken English,english46@currently.com,english@evansville.net,,,Ken English,Ken English,english46@currently.com,english@evansville.net,,,,,Tax,,,Cory Reffett now signs this tax return only engagement.,"Reffett, Cory","Reffett, Cory",,,,,State,,,,,,,,,,,,Eng Ltr Contact Email,,,CAL Contact Email,,,Depreciation Schedule Sent w/ CAL?,"Other Comments, Changes, etc.",
502,Reffett Cory.xlsm,,4112,4112.TAX,GIBCO,GIBCO,"LRM Investments, Inc.",Z NLC - LRM INVESTMENTS INC,7922 Jenner Road,7922 JENNER RD,Chandler,CHANDLER,Indiana,IN,47610,47610,12,12,,,1120S,1120S,Indiana,Indiana,,,,None,,,,,,,Rita Meeks,Rita Meeks,ritameeks@gmail.com,ritameeks@gmail.com,,,Rita Meeks,Rita Meeks,ritameeks@gmail.com,ritameeks@gmail.com,,,,,,,,,"Reffett, Cory","Reffett, Cory",,Client Name,Address,,State,,,,,,,AA Eng Ltr Type,,,,,,,,,,,,,
503,Reffett Cory.xlsm,,7798,7798.TAX,HELMING BROS,HELMING BROS,"Helming Brothers, Inc.",HELMING BROTHERS INC,1030 Fairview,1030 FAIRVIEW,Jasper,JASPER,Indiana,IN,47546,47546,12,12,,,1120S,1120S,"Illinois, Indiana, and Kentucky","Illinois, Indiana, and Kentucky",,,,None,,,,,,,Jennifer Rasche,Jennifer Rasche,jenny@helmingbrothers.com,jenny@helmingbrothers.com,,,Jennifer Rasche,Jennifer Rasche,jenny@helmingbrothers.com,jenny@helmingbrothers.com,,,,,Tax,,,,"Reffett, Cory","Reffett, Cory",,,,,State,,,,,,,AA Eng Ltr Type,,,,,,,,,,,Depreciation Schedule Sent w/ CAL?,,
504,Reffett Cory.xlsm,,9301,9301.TAX,IET GLOBAL,IET GLOBAL,"IET Global, Inc.","IET GLOBAL, INC","225 West Morgan Avenue, Suite A",225 W MORGAN AVE STE A,Evansville,EVANSVILLE,Indiana,IN,47710,47710,12,12,,,1120S,1120S,Indiana,Indiana,,,Review,Review,GAAP,GAAP,,,,,Paul Speciale,Paul Speciale,pspeciale@ietglobal.com,pspeciale@ietglobal.com,,,Paul Speciale,Paul Speciale,pspeciale@ietglobal.com,pspeciale@ietglobal.com,,,,,Book & Tax,,,,"Reffett, Cory","Reffett, Cory",,,Address,,State,,,,,,,,,,,,,,,,,,Depreciation Schedule Sent w/ CAL?,,
505,Reffett Cory.xlsm,,4113,4113.TAX,KUHN,KUHN,"Kuhn Properties, LLC",Z NLC - KUHN PROPERTIES LLC,2444 Briarcliff,2444 BRIARCLIFF,Newburgh,NEWBURGH,Indiana,IN,47630,47630,12,12,,,1065,1065,Indiana,Indiana,,,Comp - No Disc,Comp - No Disc,Tax,Tax,,,,,Jim Kuhn,Jim Kuhn,jrkuhn1957@gmail.com,jrkuhn1957@gmail.com,,,Jim Kuhn,Jim Kuhn,jrkuhn1957@gmail.com,jrkuhn1957@gmail.com,,,,,Tax,,,,"Reffett, Cory","Reffett, Cory",,Client Name,,,State,,,,,,,,,,,,,,,,,,Depreciation Schedule Sent w/ CAL?,,
506,Reffett Cory.xlsm,,4114,4114.TAX,LIBS,LIBS,"Sweet Investments, LLC",SWEET INVESTMENTS LLC,6225 Vogel Road,6225 VOGEL ROAD,Evansville,EVANSVILLE,Indiana,IN,47715,47715,12,12,,,1065,1065,Indiana,Indiana,,,Comp - No Disc,Comp - No Disc,Tax,Tax,,,,,Steve and Marjorie Libs,Steve and Marjorie Libs,marjlibs@stephenlibschocolates.com,marjlibs@stephenlibschocolates.com,,,Steve and Marjorie Libs,Steve and Marjorie Libs,marjlibs@stephenlibschocolates.com,marjlibs@stephenlibschocolates.com,,,,,Tax,,,,"Reffett, Cory","Reffett, Cory",,,,,State,,,,,,,,,,,,,,,,,,Depreciation Schedule Sent w/ CAL?,,
507,Reffett Cory.xlsm,,857,,LIBS,,"Stephen Libs Candy Co., Inc.",,6225 Vogel Road,,Evansville,,Indiana,,47715,,12,,,,1120S,,Indiana,,,,Comp - Full Disc,,Tax,,,,,,Steve and Marjorie Libs,,marjlibs@stephenlibschocolates.com,,,,Steve and Marjorie Libs,,marjlibs@stephenlibschocolates.com,,,,,,Tax,,,,"Reffett, Cory",,Client Group,Client Name,Address,City,State,ZipCode,Year End,Eng Ltr Fees if Inlcluded,Tax Eng Ltr Type,States/Localities,Changes in States/Localities,AA Eng Ltr Type,AA Financial Framework (FF),AA Departure from FF?,AA Not Independent?,Eng Ltr Contact,Eng Ltr Contact Email,OS Client,CAL Contact,CAL Contact Email,CAL Contact 2,CAL Contact Email 2,Depreciation Schedule Sent w/ CAL?,"Other Comments, Changes, etc.",Primary
508,Reffett Cory.xlsm,,9875,9875.TAX,MIKE REFFETT,MIKE REFFETT,"Bluewater Investments, LLC",BLUEWATER INVESTMENTS LLC,6363 Saint Paul's Drive,6363 SAINT PAULS DRIVE,Evansville,EVANSVILLE,Indiana,IN,47720,47720,12,12,,,1065,1065,"Colorado, Indiana, Illinois, Michigan, Missouri, and New Mexico","Colorado, Indiana, Illinois, Michigan, Missouri, and New Mexico",,,,None,,,,,,,Michael Reffett,Michael Reffett,mwreffett@sbcglobal.net,mwreffett@sbcglobal.net,,,Michael Reffett,Michael Reffett,mwreffett@sbcglobal.net,mwreffett@sbcglobal.net,,,,,,,,,"Reffett, Cory","Reffett, Cory",,,,,State,,,,,,,AA Eng Ltr Type,,,,,,,,,,,,,
509,Reffett Cory.xlsm,,10153,10153.TAX,MIKE REFFETT,,"Fehrenbrock Investments, LLC",FEHRENBROCK INVESTMENTS III LLC,6363 Saint Paul's Drive,6363 SAINT PAUL'S DRIVE,Evansville,EVANSVILLE,Indiana,IN,47720,47720,12,12,,,1065,,Indiana,,,,,,,,,,,,Michael Reffett,,mwreffett@sbcglobal.net,,,,Michael Reffett,,mwreffett@sbcglobal.net,,,,,,,,,,"Reffett, Cory","Reffett, Cory",Client Group,Client Name,,,State,,,,Tax Eng Ltr Type,States/Localities,,,,,,Eng Ltr Contact,Eng Ltr Contact Email,,CAL Contact,CAL Contact Email,,,,,
510,Reffett Cory.xlsm,,7393,7393.TAX,MINESAFE,MINESAFE,"Minesafe Electronics, Inc.","MINESAFE ELECTRONICS, INC",P.O. Box 281,P.O. BOX 281,Sturgis,STURGIS,Kentucky,KY,42459,42459,12,12,,,1120S,1120S,Kentucky,Kentucky,,,,None,,,,,,,Charles Pryor,Charles Pryor,charlespryor527@gmail.com,cpryormse@bellsouth.net,,,Kelli Simpson,Kelli Simpson,kelli@minesafe-electronics.com,ksimpsonmse@bellsouth.net,,,,,Tax,,,,"Reffett, Cory","Reffett, Cory",,,,,State,,,,,,,AA Eng Ltr Type,,,,,Eng Ltr Contact Email,,,CAL Contact Email,,,Depreciation Schedule Sent w/ CAL?,,
511,Reffett Cory.xlsm,,9089,9089.TAX,MW MOTION,MW MOTION,"Midwest Motion, Inc.",MIDWEST MOTION INC,921 Park Street,921 PARK ST,Evansville,EVANSVILLE,Indiana,IN,47710,47710,12,12,,,1120S,1120S,Indiana,Indiana,,,,None,,,,,,,Brian Broyles,Brian Broyles,brian@mwmotion.com,brian@mwmotion.com,,,Brian Broyles,Kevin Harris,brian@mwmotion.com,kevin@mwmotion.com,,,,,Tax,,,,"Reffett, Cory","Reffett, Cory",,,Address,,State,,,,,,,AA Eng Ltr Type,,,,,,,CAL Contact,CAL Contact Email,,,Depreciation Schedule Sent w/ CAL?,,
512,Reffett Cory.xlsm,,5136,5136.TAX,NICHOLS ELECTRIC,NICHOLS ELECTRIC,"Nichols Brothers Investments, Inc.",NICHOLS BROTHERS INVESTMENTS INC,P.O. Box 5516,PO Box 5516,Evansville,EVANSVILLE,Indiana,IN,47716,47716,12,12,,,1120S,1120S,Indiana,Indiana,,,,None,,,,,,,Doris Nichols,Doris Nichols,nicholsdoris91@gmail.com,dorisnichols@nicholselectric.org,,,Doris Nichols,Doris Nichols,nicholsdoris91@gmail.com,dorisnichols@nicholselectric.org,,,,,Book & Tax,,,,"Reffett, Cory","Reffett, Cory",,,,,State,,,,,,,AA Eng Ltr Type,,,,,Eng Ltr Contact Email,,,CAL Contact Email,,,Depreciation Schedule Sent w/ CAL?,,
513,Reffett Cory.xlsm,,5502,5502.TAX,PERIGO,PERIGO,Bartley & Perigo,BARTLEY & PERIGO MASONRY CONTRACTORS,1410 North Fares Avenue,1410 N FARES AVENUE,Evansville,EVANSVILLE,Indiana,IN,47711,47711,12,12,,,1120S,1120S,Indiana and Kentucky,Indiana and Kentucky,,,,None,,,,,,,Sharon Hart,Sharon Hart,sharon@bartleyandperigo.com,sharon@bartleyandperigo.com,X,T,Becky Brinkman,Becky Brinkman,bbrinkman@hsccpa.com,bbrinkman@hsccpa.com,,,,,,,,,"Reffett, Cory","Reffett, Cory",,Client Name,Address,,State,,,,,,,AA Eng Ltr Type,,,,,,OS Client,,,,,,,
514,Reffett Cory.xlsm,,5505,5505.TAX,PERIGO,PERIGO,"B & P Supply Co., Inc.",B&P SUPPLY,1410 North Fares Avenue,1410 N. FARES AVENUE,Evansville,EVANSVILLE,Indiana,IN,47711,47711,12,12,,,1120S,1120S,Indiana,Indiana,,,,None,,,,,,,Michael Vannatter,Michael Vannatter,mikevannatter@sigecom.net,mikevannatter@sigecom.net,X,T,Becky Brinkman,Becky Brinkman,bbrinkman@hsccpa.com,bbrinkman@hsccpa.com,,,,,,,,,"Reffett, Cory","Reffett, Cory",,Client Name,Address,,State,,,,,,,AA Eng Ltr Type,,,,,,OS Client,,,,,,,
515,Reffett Cory.xlsm,,6043,6043.Tax,PROLAM PRODUCTS,PROLAM PRODUCTS,TDA Ventures,TDA VENTURES INC,755 South Alvord Boulevard,755 S ALVORD BLVD,Evansville,EVANSVILLE,Indiana,IN,47714,47714,12,12,,,1120S,1120S,Indiana,Indiana,,,,Comp - Full Disc,,GAAP,,,,F,Tom Ancona,Tom Ancona,topro@prolamproducts.com,topro@prolamproducts.com,X,T,Becky Brinkman,Becky Brinkman,bbrinkman@hsccpa.com,bbrinkman@hsccpa.com,,,,,,,,,"Reffett, Cory","Reffett, Cory",,Client Name,Address,,State,,,,,,,AA Eng Ltr Type,AA Financial Framework (FF),,AA Not Independent?,,,OS Client,,,,,,,
516,Reffett Cory.xlsm,,9235,9235.TAX,SEPARATION BY DESIGN,SEPARATION BY DESIGN,"Carpe Diem Enterprises, LLC",Z NLC - CARPE DIEM ENTERPRISES LLC,1601 Buchanan Road,1601 BUCHANAN RD,Evansville,EVANSVILLE,Indiana,IN,47720,47720,12,12,,,1065,1065,Indiana and Kentucky,Indiana and Kentucky,,,,None,,,,,,,Amanda Jorgensen,Amanda Jorgensen,amanda.jorgensen@separationbydesign.com,amanda.jorgensen@separationbydesign.com,,,Amanda Jorgensen,Amanda Jorgensen,amanda.jorgensen@separationbydesign.com,amanda.jorgensen@separationbydesign.com,,,,,,,,,"Reffett, Cory","Reffett, Cory",,Client Name,Address,,State,,,,,,,AA Eng Ltr Type,,,,,,,,,,,,,
517,Reffett Cory.xlsm,,9673,9673.TAX,SEPARATION BY DESIGN,SEPARATION BY DESIGN,"Jorgensen Properties, LLC",JORGENSEN PROPERTIES LLC,1601 Buchanan Road,1601 BUCHANAN RD,Evansville,EVANSVILLE,Indiana,IN,47720,47720,12,12,,,1065,1065,Indiana,Indiana,,,,None,,,,,,,Roy Jorgensen,Roy Jorgensen,rjorgensen@separationbydesign.com,rjorgensen@separationbydesign.com,,,Amanda Jorgensen,Amanda Jorgensen,amanda.jorgensen@separationbydesign.com,amanda.jorgensen@separationbydesign.com,,,,,,,,,"Reffett, Cory","Wilzbacher, Aaron",,,Address,,State,,,,,,,AA Eng Ltr Type,,,,,,,,,,,,,Primary
518,Reffett Cory.xlsm,,9804,9804.TAX,SEPARATION BY DESIGN,SEPARATION BY DESIGN,"Carpe Diem 247, LLC",Z NLC - CARPE DIEM 247 LLC,1601 Buchanan Road,1601 BUCHANAN RD,Evansville,EVANSVILLE,Indiana,IN,47720,47720,12,12,,,1065,1065,Indiana and Kentucky,Indiana and Kentucky,,Also Kentucky,,None,,,,,,,Amanda Jorgensen,Amanda Jorgensen,amanda.jorgensen@separationbydesign.com,amanda.jorgensen@separationbydesign.com,,,Amanda Jorgensen,Amanda Jorgensen,amanda.jorgensen@separationbydesign.com,amanda.jorgensen@separationbydesign.com,,,,,,,,,"Reffett, Cory","Wilzbacher, Aaron",,Client Name,Address,,State,,,,,,Changes in States/Localities,AA Eng Ltr Type,,,,,,,,,,,,,Primary
519,Reffett Cory.xlsm,,8168,8168.TAX,SEPARATION BY DESIGN,SEPARATION BY DESIGN,Separation By Design,SEPARATION BY DESIGN - TAX,1601 Buchanan Road,1601 BUCHANAN RD,Evansville,EVANSVILLE,Indiana,IN,47720,47720,12,12,,,1120S,1120S,"Alabama, Arkansas, Arizona, California, Colorado, Georgia, Idaho, Iowa, Illinois, Indiana, Kentucky, Louisiana, Mississippi, Nebraska, New Mexico, North Carolina, Ohio, Oklahoma, Pennsylvania, Tennessee, Texas, Utah, Virginia, and Wisconsin","Alabama, Arkansas, Arizona, California, Colorado, Georgia, Idaho",,,,None,,,,,,,Roy Jorgensen,Roy Jorgensen,rjorgensen@separationbydesign.com,rjorgensen@separationbydesign.com,X,T,Cyndy Beavin,Cyndy Beavin,cbeavin@hsccpa.com,cbeavin@hsccpa.com,,,,,,,,,"Reffett, Cory","Wilzbacher, Aaron",,Client Name,Address,,State,,,,,States/Localities,,AA Eng Ltr Type,,,,,,OS Client,,,,,,,Primary
520,Reffett Cory.xlsm,,1214,1214.TAX,UNI SHOPPING CTR,UNI SHOPPING CTR,"University Shopping Center, Inc.",UNIVERSITY SHOPPING CENTER INC,"420 Northwest Fifth Street, Suite 202","420 NW 5TH STREET, STE 202",Evansville,EVANSVILLE,Indiana,IN,47708,47708,12,12,,,1120S,1120S,Indiana,Indiana,,,,None,,,,,,,Jan Meeks,Jan Meeks,janmeeks@summitrealestate.us,janmeeks@summitrealestate.us,,,Jan Meeks,Jan Meeks,janmeeks@summitrealestate.us,janmeeks@summitrealestate.us,,,,,Tax,,,,"Reffett, Cory","Reffett, Cory",,,Address,,State,,,,,,,AA Eng Ltr Type,,,,,,,,,,,Depreciation Schedule Sent w/ CAL?,,
521,Reffett Cory.xlsm,,2027,2027.TAX,VIBRONICS,VIBRONICS,"Vibronics, Inc.",VIBRONICS INC,P.O. Box 5488,PO BOX 1357,Evansville,NEWBURGH,Indiana,IN,47716,47629,12,12,,,1120S,1120S,"Indiana, Illinois, Kentucky, Michigan, and Texas","Indiana, Illinois, Kentucky, Michigan, and Texas",,,,None,,,,,,,Jeff Baker,Jeff Baker,jbaker@vibronics.com,jbaker@vibronics.com,X,T,Megan Wildeman,Megan Wildeman,mwildeman@hsccpa.com,mwildeman@hsccpa.com,,,,,,,,,"Reffett, Cory","Reffett, Cory",,,Address,City,State,ZipCode,,,,,,AA Eng Ltr Type,,,,,,OS Client,,,,,,,
522,Reffett Cory.xlsm,,5572,5572.TAX,WAREX,WAREX,"Warex, LLC",WAREX CORPORATION,2323 Kotter Avenue,2323 KOTTER AVE,Evansville,EVANSVILLE,Indiana,IN,47715,47715,12,12,,,1120,1120,"Indiana, Illinois, and Kentucky","Indiana, Illinois, and Kentucky",,,Review Consolidated,Review Consolidated,GAAP,GAAP,,,,,Bob James,Bob James,bobjameswarex@aol.com,bobjameswarex@aol.com,,,Bob James,Bob James,bobjameswarex@aol.com,bobjameswarex@aol.com,,,,,Book,,,,"Reffett, Cory","Reffett, Cory",,Client Name,Address,,State,,,,,,,,,,,,,,,,,,Depreciation Schedule Sent w/ CAL?,,
523,Reffett Cory.xlsm,,10285,10285.TAX,IET GLOBAL,IET GLOBAL,"Global Properties Group, LLC",GLOBAL PROPERTIES GROUP LLC,"225 West Morgan Avenue, Suite A","225 W MORGAN AVENUE, SUITE A",Evansville,EVANSVILLE,Indiana,IN,47710,47710,12,12,,,1065,,,,,,,,,,,,,,Paul Speciale,,pspeciale@ietglobal.com,,,,Paul Speciale,,pspeciale@ietglobal.com,,,,,,,,,,"Reffett, Cory","Reffett, Cory",,,Address,,State,,,,Tax Eng Ltr Type,,,,,,,Eng Ltr Contact,Eng Ltr Contact Email,,CAL Contact,CAL Contact Email,,,,,
524,Reffett Cory.xlsm,,10327,10327.TAX,BMB,,"CSM Development, LLC","CSM DEVELOPMENT, LLC",3638 Citadel Circle,3638 CITADEL CIRCLE,Newburgh,NEWBURGH,Indiana,IN,47630,47630,12,12,,,1065,,,,,,,,,,,,,,Bruce Biggerstaff,,bruce@bmbnewburgh.com,,,,Bruce Biggerstaff,,bruce@bmbnewburgh.com,,,,,,,,,,"Reffett, Cory","Reffett, Cory",Client Group,,,,State,,,,Tax Eng Ltr Type,,,,,,,Eng Ltr Contact,Eng Ltr Contact Email,,CAL Contact,CAL Contact Email,,,,,
525,Rittichier John.xlsm,,135065,135065.TAX,ABSOLUTE,ABSOLUTE,"Absolute Leasing, Inc.",ABSOLUTE LEASING INC,101 Walnut Street,101 WALNUT STREET,Borden ,BORDEN,Indiana,IN,47106,47106,12,12,,,1120S,1120S,Indiana,Indiana,,,,None,,,,,,,Dustin Wilcox,Dustin Wilcox,dwilcox@absolutewelding.com,dwilcox@absolutewelding.com,,,Dustin Wilcox,Dustin Wilcox,dwilcox@absolutewelding.com,dwilcox@absolutewelding.com,,,,,,,,,"Rittichier, John","Sizemore, Derek",,,,,State,,,,,,,AA Eng Ltr Type,,,,,,,,,,,,,Primary
526,Rittichier John.xlsm,,135453,135453.TAX,ALLSTATE,,"Rimach Prop, LLC",RIMACH PROP LLC,125 Sycamore Drive,4000 NEWTOWN PIKE,Georgetown,GEORGETOWN,Kentucky,KY,40324,40324,12,12,,,1065,1065,Kentucky and Oak Grove,Kentucky and Oak Grove,,,,None,,,,,,,Robbin Callen,Robbin Callen,rcallen@allstatehvacinc.com,rcallen@allstatehvacinc.com,,,Robbin Callen,Robbin Callen,rcallen@allstatehvacinc.com,rcallen@allstatehvacinc.com,,,,,,,,,"Rittichier, John","Rittichier, John",Client Group,,Address,,State,,,,,,,AA Eng Ltr Type,,,,,,,,,,,,,
527,Rittichier John.xlsm,,135743,135743.TAX,AMERICAN TILE,AMERICAN TILE,"American Tile Company, Inc.","AMERICAN TILE COMPANY, INC",1335 Payne Street,,Louisville,,Kentucky,,40204,,12,12,,,1120S,,"Indiana, Kentucky, Tennessee, Louisville, Lexington, Fayette Co, Cave City, City of Horse Cave, LaGrange, Jeffersontown, Shelbyville, Spencer Co, Bowling Green, St. Matthews, Shelby County, Hart County, and Nelson County",,,,Review,,GAAP,,,,,,Bethany Mattingly,,bethanym@americantileky.com,,,,Bethany Mattingly,,bethanym@americantileky.com,,,,,,Book,,,,"Rittichier, John","Rittichier, John",,,Address,City,State,ZipCode,,,Tax Eng Ltr Type,States/Localities,,AA Eng Ltr Type,AA Financial Framework (FF),,,Eng Ltr Contact,Eng Ltr Contact Email,,CAL Contact,CAL Contact Email,,,Depreciation Schedule Sent w/ CAL?,,
528,Rittichier John.xlsm,,135121,135121.TAX,ARGENT,ARGENT,Tracy Kaufman TUA FBO Davion Tate,Z NLC - KAUFMAN TRACY TUA FBO DAVION TATE,"Argent Trust Company, 462 South 4th Street, Suite 1200",462 S 4TH ST STE 1200,Louisville,LOUISVILLE,Kentucky,KY,40202,40202,12,12,,,1041,1041,Kentucky,Kentucky,,,,None,,,,,,,Bridget Van Gansbeke,Bridget Van Gansbeke,bvangansbeke@argenttrust.com,bvangansbeke@argenttrust.com,,,No CAL,,,,,,,,,,,,"Rittichier, John","Rittichier, John",,Client Name,Address,,State,,,,,,,AA Eng Ltr Type,,,,,,,CAL Contact,,,,,,
529,Rittichier John.xlsm,,135122,135122.TAX,ARGENT,ARGENT,Tracy Kaufman TUA FBO Denzairo Willis,Z NLC - KAUFMAN TRACY TUA FBO DENZAIRO WILLIS,"Argent Trust Company, 462 South 4th Street, Suite 1200",462 S 4TH ST STE 1200,Louisville,LOUISVILLE,Kentucky,KY,40202,40202,12,12,,,1041,1041,Kentucky,Kentucky,,,,None,,,,,,,Bridget Van Gansbeke,Bridget Van Gansbeke,bvangansbeke@argenttrust.com,bvangansbeke@argenttrust.com,,,No CAL,,,,,,,,,,,,"Rittichier, John","Rittichier, John",,Client Name,Address,,State,,,,,,,AA Eng Ltr Type,,,,,,,CAL Contact,,,,,,
530,Rittichier John.xlsm,,135203,135203.TAX,ARGENT,ARGENT,"Charles M. Mulloy, Jr. IRA Trust",CHARLES M MULLOY JR IRA TRUST,"Argent Trust Company, 462 South 4th Street, Suite 1200",435 NORTH WHITTINGTON PARKWAY SUITE 225,Louisville,LOUISVILLE,Kentucky,KY,40202,40222,12,12,,,1041,1041,Kentucky,Kentucky,,,,None,,,,,,,Bridget Van Gansbeke,Bridget Van Gansbeke,bvangansbeke@argenttrust.com,bvangansbeke@argenttrust.com,,,No CAL,,,,,,,,,,,,"Rittichier, John","Rittichier, John",,,Address,,State,ZipCode,,,,,,AA Eng Ltr Type,,,,,,,CAL Contact,,,,,,
531,Rittichier John.xlsm,,135204,135204.TAX,ARGENT,ARGENT,"Duffy, Elsie S. T/W-Martin P.",DUFFY ELSIE S T/W MARTIN P,"Argent Trust Company, 462 South 4th Street, Suite 1200",435 NORTH WHITTINGTON PARKWAY SUITE 225,Louisville,LOUISVILLE,Kentucky,KY,40202,40222,12,12,,,1041,1041,Kentucky,Kentucky,,,,None,,,,,,,Bridget Van Gansbeke,Bridget Van Gansbeke,bvangansbeke@argenttrust.com,bvangansbeke@argenttrust.com,,,No CAL,,,,,,,,,,,,"Rittichier, John","Rittichier, John",,,Address,,State,ZipCode,,,,,,AA Eng Ltr Type,,,,,,,CAL Contact,,,,,,
532,Rittichier John.xlsm,,135205,135205.TAX,ARGENT,ARGENT,Michelle M. Anderson IRA Trust,MICHELLE M ANDERSON IRA TRUST,"Argent Trust Company, 462 South 4th Street, Suite 1200",435 N WHITTINGTON PKWY SUITE 225,Louisville,LOUISVILLE,Kentucky,KY,40202,40222,12,12,,,1041,1041,Kentucky,Kentucky,,,,None,,,,,,,Bridget Van Gansbeke,Bridget Van Gansbeke,bvangansbeke@argenttrust.com,bvangansbeke@argenttrust.com,,,No CAL,,,,,,,,,,,,"Rittichier, John","Rittichier, John",,,Address,,State,ZipCode,,,,,,AA Eng Ltr Type,,,,,,,CAL Contact,,,,,,
533,Rittichier John.xlsm,,135207,135207.TAX,ARGENT,ARGENT,Emma Frances Purcell Protection Trust,PURCELL EMMA FRANCES PROTECTION TRUST,"Argent Trust Company, 462 South 4th Street, Suite 1200",435 N WHITTINGTON PKWY STE 225,Louisville,LOUISVILLE,Kentucky,KY,40202,40222,12,12,,,1041,1041,Kentucky,Kentucky,,,,None,,,,,,,Bridget Van Gansbeke,Bridget Van Gansbeke,bvangansbeke@argenttrust.com,bvangansbeke@argenttrust.com,,,No CAL,,,,,,,,,,,,"Rittichier, John","Rittichier, John",,Client Name,Address,,State,ZipCode,,,,,,AA Eng Ltr Type,,,,,,,CAL Contact,,,,,,
534,Rittichier John.xlsm,,135360,135360.TAX,ARGENT,ARGENT,Margaret Wright Irrev TR FBO Molly Gatewood,WRIGHT MARGARET IRREV TR FBO MOLLY,"Argent Trust Company, 462 South 4th Street, Suite 1200",435 N WHITTINGTON PKWY STE 225,Louisville,LOUISVILLE,Kentucky,KY,40202,40222,12,12,,,1041,1041,Kentucky,Kentucky,,,,None,,,,,,,Bridget Van Gansbeke,Bridget Van Gansbeke,bvangansbeke@argenttrust.com,bvangansbeke@argenttrust.com,,,No CAL,,,,,,,,,,,,"Rittichier, John","Rittichier, John",,Client Name,Address,,State,ZipCode,,,,,,AA Eng Ltr Type,,,,,,,CAL Contact,,,,,,
535,Rittichier John.xlsm,,135362,135362.TAX,ARGENT,ARGENT,Macie Dezarn Irrev Settlement Trust,MACIE DEZARN IRRV SETTLEMENT TRUST,"Argent Trust Company, 462 South 4th Street, Suite 1200","435 N. WHITTINGTON PKWY, SUITE 225",Louisville,LOUISVILLE,Kentucky,KY,40202,40222,12,12,,,1041,1041,Kentucky,Kentucky,,,,None,,,,,,,Bridget Van Gansbeke,Bridget Van Gansbeke,bvangansbeke@argenttrust.com,bvangansbeke@argenttrust.com,,,No CAL,,,,,,,,,,,,"Rittichier, John","Rittichier, John",,Client Name,Address,,State,ZipCode,,,,,,AA Eng Ltr Type,,,,,,,CAL Contact,,,,,,
536,Rittichier John.xlsm,,135647,135647.TAX,ARMADILLO,ARMADILLO,"Armadillo Home Solutions, LLC",ARMADILLO HOME SOLUTIONS LLC,"1400 Main Street, Suite 164",1400 MAIN ST STE 164,Clarksville,CLARKSVILLE,Indiana,IN,47129,47129,12,12,,,1065,,Indiana and Kentucky,,,,,,,,,,,,Matan Slager,,matan@armadillo.one,,,,Tyler Thompson,,typer@armadillo.one,,,,,,,,,,"Rittichier, John","Rittichier, John",,,Address,,State,,,,Tax Eng Ltr Type,States/Localities,,,,,,Eng Ltr Contact,Eng Ltr Contact Email,,CAL Contact,CAL Contact Email,,,,,
